
00137,2.5471509002
00138,4.1445805798
00139,3.0361937095
00140,3.9432734354
00141,5.2330567950
00142,6.0953188665
00143,4.9572030417
00144,4.3775729108
00145,1.8852145113
00146,2.9409494083
00147,2.1141585358
00148,3.9490680564
00149,2.4421829275
00150,2.1862514308
00151,4.6871504622
00152,5.9428451301
00153,3.4864261268
00154,3.5633520479
00155,3.1692036499
00156,4.6782073556
00157,2.3805431245
00158,1.2792492102
00159,2.5952265683
00160,2.2404326783
00161,2.2952791616
00162,3.5462183310
00163,2.1205821873
00164,3.5706953395
00165,2.4243858312
00166,2.9147917021
00167,1.6555721382
00168,1.5074461751
00169,1.1755182781
00170,2.0977654525
00171,1.6007877521
00172,3.1387546135
00173,2.4573067845
00174,4.4084785485
00175,4.8468324120
00176,3.2417851048
00177,2.6637112112
00178,3.8430671486
00179,4.9926933236
00180,5.2911364653
00181,3.0278119187
00182,3.1669951642
00183,4.0043050724
00184,4.3765756434
00185,3.9193995416
00186,4.0957776231
00187,5.7846141222
00188,3.3980718271
00189,4.4221894358
00190,6.1562936642
00191,6.6563766378
00192,6.2780096732
00193,3.7153582885
00194,4.1708408896
00195,4.9184660550
00196,4.2341243601
00197,2.4430998791
00198,2.5639817018
00199,3.1028145399
00200,1.7650672544
00201,3.2963060226
00202,4.8550558974
00203,3.8628666538
00204,2.0464644159
00205,3.2365651748
00206,5.4114497716
00207,5.3559309551
00208,2.6505926780
00209,1.6730412206
00210,4.3611537789
00211,2.9007779995
00212,1.8282838522
00213,3.4958590601
00214,3.9952744255
00215,4.0630742997
00216,3.1508682209
00217,5.0505537171
00218,4.6591000850
00219,5.3410442278
00220,3.5745559098
00221,2.9650881227
00222,4.9914929492
00223,2.9657447303
00224,4.8065090895
00225,3.1368080895
00226,5.0904975835
00227,4.4229683997
00228,2.3477362202
00229,4.6718338310
00230,5.3642608898
00231,4.0683674702
00232,5.1468572721
00233,4.4855366918
00234,6.0894514913
00235,4.9519875150
00236,4.2366923902
00237,2.8023180456
00238,1.9168839766
00239,2.0260112782
00240,3.3742260208
00241,6.5285009096
00242,6.9187480317
00243,6.8351118755
00244,4.5452422779
00245,5.1477850735
00246,5.7760933914
00247,4.7865663090
00248,2.6038730582
00249,3.0627600669
00250,5.4533377610
00251,7.0663269168
00252,6.8631635460
00253,4.5783983021
00254,4.9443555501
00255,3.1851109900
00256,2.2067826079
00257,2.3398890706
00258,4.5103039858
00259,2.2747210075
00260,3.0667734057
00261,2.6253375739
00262,4.0235856928
00263,2.8305789467
00264,3.7263887444
00265,1.6682274060
00266,0.5716369793
00267,0.6605201190
00268,1.3458949709
00269,4.5847566226
00270,2.8787809626
00271,1.7741174771
00272,1.0559469519
00273,1.3461882505
00274,1.2723001297
00275,1.6935692851
00276,1.3660926192
00277,2.3583356181
00278,5.7401634054
00279,5.6732708303
00280,6.3039804319
00281,5.3986426001
00282,5.4618572895
00283,3.7909213346
00284,5.1719501595
00285,4.1089466119
00286,5.1029186778
00287,6.7678701570
00288,6.9723957552
00289,5.7708297408
00290,4.6665041158
00291,5.9424543403
00292,6.2606350230
00293,3.6518906800
00294,3.9435469621
00295,4.3502753359
00296,2.8773907905
00297,3.2983443514
00298,2.5911897994
00299,3.7545777191
00300,1.8879409642
00301,2.6593928293
00302,5.1121499111
00303,4.1550063054
00304,3.0847937851
00305,5.2256364145
00306,4.1650479750
00307,1.9512479876
00308,2.5450924834
00309,1.5386241663
00310,1.4805856501
00311,2.6939875280
00312,2.3873944401
00313,2.5723023702
00314,1.7194712022
00315,3.8430066644
00316,1.7083335150
00317,2.1846868707
00318,1.3966279824
00319,1.6394763299
00320,1.6480369625
00321,2.8872771975
00322,5.2406099489
00323,3.1126266230
00324,5.5135404928
00325,5.6031726008
00326,5.4122149059
00327,5.4450744282
00328,2.9641274788
00329,3.9225537639
00330,2.8796100076
00331,4.8037753464
00332,3.8319648236
00333,4.8133342561
00334,3.0048706463
00335,3.1410209311
00336,1.7484828442
00337,2.8778514377
00338,4.4119410282
00339,5.6017198235
00340,3.3083923784
00341,2.9808313309
00342,1.5222872221
00343,2.0168324459
00344,3.5196494325
00345,3.6369820139
00346,2.8996143191
00347,4.2565672145
00348,2.7172345672
00349,1.9102073834
00350,5.0564277925
00351,2.8651741043
00352,1.8628383670
00353,2.1442842903
00354,4.3640734414
00355,3.8114127889
00356,1.4234859255
00357,0.8083097054
00358,0.7382685442
00359,1.7619049384
00360,2.3559079691
00361,4.7939698002
00362,5.7202121210
00363,4.0333014981
00364,2.0110662190
00365,4.4943843701
00366,3.3190882642
00367,4.6048005830
00368,4.0802957244
00369,3.7348830277
00370,5.1782212101
00371,3.5905670952
00372,4.9734490614
00373,6.3517809928
00374,4.6916597971
00375,2.7231143520
00376,2.7271486446
00377,5.5156370953
00378,4.8673669121
00379,3.6068658729
00380,4.8899432448
00381,5.9346557469
00382,3.5000298817
00383,4.5492048471
00384,5.0390365552
00385,6.1108450968
00386,6.6808910757
00387,6.2829894809
00388,6.7139029469
00389,5.6951113840
00390,4.1381845432
00391,5.5559171527
00392,4.6053792347
00393,3.6900063866
00394,5.0916145658
00395,4.9706504467
00396,3.0635725175
00397,3.2546142422
00398,3.0565480902
00399,2.8581627985
00400,3.2347568547
00401,3.2173259735
00402,2.0120637646
00403,3.6987612651
00404,5.9668234763
00405,6.6224230661
00406,5.6519330031
00407,3.5773462254
00408,1.7570449865
00409,3.1943637533
00410,2.5831038679
00411,1.0660208028
00412,1.3811220844
00413,2.8785219034
00414,5.0139307899
00415,5.5284973186
00416,4.5607703550
00417,2.5407925536
00418,2.9980177877
00419,4.8079500221
00420,5.7710966432
00421,2.4268388748
00422,3.5446869373
00423,3.8758249960
00424,3.8165576172
00425,5.0703230161
00426,3.8277640397
00427,3.7717819264
00428,2.6150130495
00429,4.5517746828
00430,3.7716943293
00431,3.6098522393
00432,2.3372573231
00433,4.5309999423
00434,2.4763407595
00435,1.7164759672
00436,5.0752013452
00437,3.5053613746
00438,3.2336626611
00439,4.3330573033
00440,2.4362550134
00441,3.8422008805
00442,3.5360246140
00443,4.3408343688
00444,5.5941875480
00445,6.8510028527
00446,6.6088565988
00447,5.8277170774
00448,6.0823703276
00449,3.1492871834
00450,4.3243243445
00451,5.4471173557
00452,6.3895234442
00453,6.6335489677
00454,4.1924971040
00455,2.2795253231
00456,4.1598322098
00457,3.9560349798
00458,3.1724209115
00459,4.6103702918
00460,2.9480868127
00461,4.6282820801
00462,4.8043553356
00463,6.4284280085
00464,7.0359017559
00465,4.8944192473
00466,5.2736861581
00467,4.2391471837
00468,5.3944859385
00469,3.8059884113
00470,4.5581645798
00471,3.1344979006
00472,5.9486791542
00473,6.5585293114
00474,3.6402917664
00475,3.2449918999
00476,3.7910398012
00477,4.5462716318
00478,5.9801439441
00479,5.5821984354
00480,6.4567687615
00481,5.8918687642
00482,4.0143400461
00483,1.9917247590
00484,2.2579987771
00485,1.8128573025
00486,2.5620102818
00487,3.4862291003
00488,6.4075104551
00489,6.9403675855
00490,6.5057418761
00491,5.2516220233
00492,2.6342784630
00493,4.4536361686
00494,4.5371940262
00495,6.4558701472
00496,6.0677110192
00497,5.3687150968
00498,5.8123728562
00499,4.5345743372
00500,2.4143734328
00501,2.7649379923
00502,5.8427750911
00503,4.8082074464
00504,3.6852086367
00505,3.7177910053
00506,2.3299341009
00507,4.0293304109
00508,2.2807567789
00509,2.7428292071
00510,2.2924596684
00511,2.7488634073
00512,5.0710941606
00513,6.3678772103
00514,4.8321729553
00515,5.6630929073
00516,3.2444259716
00517,2.3852403212
00518,2.6470958350
00519,3.7388298807
00520,6.1901143395
00521,6.4738507930
00522,3.5598716758
00523,5.9824088951
00524,6.7628631821
00525,3.9174602221
00526,2.4238271158
00527,5.3142515059
00528,5.5489295099
00529,4.8345160609
00530,3.5156970721
00531,5.5549661925
00532,3.8724666445
00533,2.8769456096
00534,3.0510663348
00535,2.0077989759
00536,5.1670623310
00537,3.0059894706
00538,4.0784898236
00539,5.7357292206
00540,4.0580010419
00541,3.8983265735
00542,1.9391664488
00543,1.9620450492
00544,4.8348962597
00545,3.2186631784
00546,3.1612695722
00547,5.8177585169
00548,5.0861966908
00549,5.9193127967
00550,4.9797210759
00551,4.5084521196
00552,4.7106014863
00553,3.2423316893
00554,2.7518601903
00555,4.0248745769
00556,2.9075065058
00557,4.2560518564
00558,2.7254349313
00559,3.4103253905
00560,4.1412607544
00561,5.5041656309
00562,2.9719145158
00563,3.8069306133
00564,4.3024538134
00565,5.2035869292
00566,5.3706824585
00567,3.0481861138
00568,3.9606807527
00569,2.4922670525
00570,4.2389890891
00571,5.1215519206
00572,4.4125091442
00573,5.1775262826
00574,5.3738145170
00575,3.4730596217
00576,4.5994745942
00577,4.8515107790
00578,3.3875329930
00579,4.2580363743
00580,2.9160810632
00581,2.3534627583
00582,4.1974785081
00583,5.1750742114
00584,3.8364718504
00585,5.2530119065
00586,6.4771209238
00587,5.0374128861
00588,5.4588723644
00589,6.7198791810
00590,5.6412218940
00591,5.4065953749
00592,5.3040299847
00593,3.6668662436
00594,3.3074756210
00595,6.0240331779
00596,5.8708231418
00597,6.0355042410
00598,5.7613707417
00599,3.6176058767
00600,3.6323183996
00601,5.8070019122
00602,6.2347304946
00603,4.8814150265
00604,3.5795907569
00605,2.9630035063
00606,4.6277185921
00607,3.3499864478
00608,2.8954095561
00609,4.5703257518
00610,4.4465827230
00611,3.4397546847
00612,4.2040415254
00613,4.8763959688
00614,2.7569966253
00615,3.3659025548
00616,4.3802152597
00617,3.5290054734
00618,4.1878784268
00619,4.2479773019
00620,6.3023781644
00621,5.6202522095
00622,5.2888154716
00623,6.0961826223
00624,5.9414167399
00625,6.3314422524
00626,6.4056217924
00627,4.0831821664
00628,2.5868634025
00629,5.8091976219
00630,6.4114646756
00631,2.9441811758
00632,2.9819814951
00633,2.5038933690
00634,3.7238898085
00635,4.3871344280
00636,5.3107285012
00637,5.2522264562
00638,3.3480762743
00639,3.1617477303
00640,3.7599819913
00641,5.0435977073
00642,4.9674238684
00643,2.1429511098
00644,2.7168551524
00645,5.5305426992
00646,6.0953438674
00647,4.8709857334
00648,3.5888920919
00649,2.0852809853
00650,1.1225452414
00651,2.3080360459
00652,2.4878500395
00653,2.1556645164
00654,5.1439598958
00655,3.2858498713
00656,2.7368261245
00657,2.4385855748
00658,1.3485196138
00659,1.5048490623
00660,1.5046454509
00661,3.3330751621
00662,2.8806739095
00663,3.7481831742
00664,1.3994527702
00665,0.7051891840
00666,1.5229747335
00667,4.1079694270
00668,4.1458529038
00669,3.5408245296
00670,2.2018847452
00671,1.6885466095
00672,4.3141975537
00673,5.9140792327
00674,2.6912979922
00675,4.4126809046
00676,4.7329784157
00677,3.7042733999
00678,2.7972341282
00679,2.3987002547
00680,3.7484283198
00681,2.8934757677
00682,1.3183935130
00683,1.0821119197
00684,1.1785032513
00685,3.0714116365
00686,3.6211408200
00687,5.2399673895
00688,3.0095083924
00689,5.2473888082
00690,3.9466033252
00691,2.3503430873
00692,2.7000377840
00693,1.6300416241
00694,1.9293778920
00695,3.2821629625
00696,3.4656177636
00697,3.1462775405
00698,5.4271306212
00699,5.2928375087
00700,4.7477683388
00701,4.6853859051
00702,4.8621942421
00703,4.4062230899
00704,5.6414269980
00705,3.1267890669
00706,3.1064937942
00707,2.9972251967
00708,3.1521572693
00709,2.9868228499
00710,5.7688715183
00711,6.0078897517
00712,6.0564971744
00713,5.2404893896
00714,4.8257200495
00715,2.6497772047
00716,4.4967577637
00717,3.1020378263
00718,2.1463073451
00719,1.5136582424
00720,2.6333645327
00721,2.9902523158
00722,4.9453413255
00723,3.0195417145
00724,3.4779287022
00725,4.4499322760
00726,3.5344979698
00727,5.6028461946
00728,6.5623800202
00729,5.7381810448
00730,3.0380461040
00731,3.4441752990
00732,1.5316877855
00733,0.9386099640
00734,1.7612699916
00735,5.1885706374
00736,5.6992446208
00737,3.0656707755
00738,3.9421596412
00739,4.0740293816
00740,4.0581887660
00741,3.5516515565
00742,5.7344084262
00743,5.2962559565
00744,2.7708548439
00745,3.3309724026
00746,3.9622634010
00747,5.1934375222
00748,2.2483618954
00749,1.5259874579
00750,5.0700136784
00751,4.2467723490
00752,2.2735276511
00753,2.8932318312
00754,4.8020316639
00755,4.9061115813
00756,5.3067955780
00757,2.3326533189
00758,3.2071559330
00759,3.7160077324
00760,5.1247423612
00761,5.6860243390
00762,2.7042631266
00763,1.6396932018
00764,1.5939017485
00765,4.2294883802
00766,4.8709050024
00767,5.8760246858
00768,2.5786010817
00769,1.5029127579
00770,4.1113602329
00771,6.1004600960
00772,3.3273523054
00773,4.6840380679
00774,6.4516425850
00775,6.3233070672
00776,3.0250743772
00777,4.8034399379
00778,6.8968565898
00779,7.0992184157
00780,5.1558478920
00781,5.5098525174
00782,5.5508345213
00783,6.1610078557
00784,5.0734049150
00785,3.2726602375
00786,4.7443222536
00787,3.0313603722
00788,4.0427278434
00789,5.5901541131
00790,3.6704602702
00791,3.7541187156
00792,3.6098279407
00793,5.4887154773
00794,4.3418517215
00795,3.7904312118
00796,2.0252983605
00797,3.1024023532
00798,2.5006658177
00799,3.9589398506
00800,5.7293265653
00801,5.2753157044
00802,2.8437806647
00803,1.9260235989
00804,3.1223851000
00805,4.3834255503
00806,3.0487607466
00807,2.4585976923
00808,5.2705303553
00809,3.1395747813
00810,4.3197197132
00811,2.1253045392
00812,0.9504626288
00813,1.7622516305
00814,5.2640511241
00815,5.0474646664
00816,5.8375894644
00817,5.4790736454
00818,5.7838336382
00819,6.0961937159
00820,6.0841216715
00821,3.6464272178
00822,6.0214783504
00823,7.3959606222
00824,7.0309901864
00825,5.3854474855
00826,6.4268008157
00827,6.7829844994
00828,6.4564347386
00829,5.9433800563
00830,6.3558871648
00831,6.0508301677
00832,3.5578068763
00833,4.1419182034
00834,2.8094582881
00835,3.2280987332
00836,2.7707652993
00837,2.3030840071
00838,4.6566458550
00839,3.6133572128
00840,5.0185420341
00841,5.6211255299
00842,6.1234698575
00843,3.8435371595
00844,5.0876943630
00845,2.3400682178
00846,1.8187044677
00847,3.9589920823
00848,4.7819232725
00849,4.9098403714
00850,3.1471510453
00851,3.3665035543
00852,3.9615457575
00853,6.2169541918
00854,6.7340026984
00855,6.2843030115
00856,3.2719896799
00857,3.2912928029
00858,5.8069165646
00859,6.0652237216
00860,4.9061786361
00861,6.2514843752
00862,4.8790760462
00863,5.5440562282
00864,6.6136861620
00865,5.4289662053
00866,5.2935667061
00867,3.3753892279
00868,2.9535152467
00869,1.1160868941
00870,1.0979314513
00871,1.7818201008
00872,3.1226067980
00873,1.8961731072
00874,1.5599807328
00875,5.0883988974
00876,5.9565786367
00877,4.0177976633
00878,3.2183702710
00879,4.4969737190
00880,5.6668804908
00881,5.3511731916
00882,5.8523072007
00883,3.5303569854
00884,3.6485094688
00885,5.7880065169
00886,6.1324873154
00887,5.8618030993
00888,5.2278482613
00889,3.1031683463
00890,1.9094835100
00891,3.3301789582
00892,2.3014476051
00893,1.6259316775
00894,1.8879746425
00895,2.1469149103
00896,4.5510257054
00897,1.8260088316
00898,0.5298379490
00899,1.4039213982
00900,1.3249668993
00901,2.0953909682
00902,4.3869693326
00903,3.3651901714
00904,6.0482766111
00905,6.2866283290
00906,3.4897421746
00907,3.4281716255
00908,5.7411430699
00909,4.3636368708
00910,2.6175527960
00911,5.2222256100
00912,4.8310090493
00913,2.9407810492
00914,3.7351262876
00915,4.8964170707
00916,6.2324559003
00917,6.2296418363
00918,3.8768791192
00919,3.5018987397
00920,5.4316096431
00921,5.7985577846
00922,2.8894638640
00923,4.0468182540
00924,4.7092863664
00925,4.8816367566
00926,5.4095607912
00927,4.4924892788
00928,4.9970465673
00929,4.3796992481
00930,3.3361025890
00931,3.3394510865
00932,4.0150483565
00933,4.4102397392
00934,6.2011201635
00935,5.3602646890
00936,5.2087759195
00937,2.3025024827
00938,1.4826524118
00939,3.2993182374
00940,4.9084128969
00941,2.6746384692
00942,4.5058869237
00943,5.9625974333
00944,5.2130969797
00945,5.0979102720
00946,4.8860897285
00947,4.1047517975
00948,5.5159662665
00949,2.5356186549
00950,2.4779222726
00951,3.4092408829
00952,5.0981975727
00953,6.3120098312
00954,3.8481323412
00955,3.8937037245
00956,4.3625114911
00957,3.4946936955
00958,5.5329304268
00959,3.0267876809
00960,4.6780679339
00961,5.3775555234
00962,4.0080232088
00963,4.2026626809
00964,4.5978701682
00965,3.9653030907
00966,1.6448366979
00967,1.7925403938
00968,1.6549245344
00969,4.1942470288
00970,2.7940764579
00971,3.7553755805
00972,2.9286264041
00973,2.6948254354
00974,3.9752397648
00975,5.8531542287
00976,4.0166713718
00977,5.4265638165
00978,4.2726340634
00979,3.5583053023
00980,5.2783673295
00981,6.3777502831
00982,3.1031028567
00983,5.2006551331
00984,3.1589639967
00985,2.5250943977
00986,4.8514168848
00987,3.0539037209
00988,4.3628625396
00989,5.7175608672
00990,2.3573268204
00991,1.5053536397
00992,3.5416179568
00993,3.3825097467
00994,4.7076252915
00995,3.9421949542
00996,5.8969856917
00997,5.6819118839
00998,2.9398237885
00999,3.2311277739
